8550.33,5953580000.0,144157170096,16859837.0,16859837.0,0.92,6.8,6.81,8571.91,8573.09,8572.5,18-02-12-16-13
8550.33,5953580000.0,144157170096,16859837.0,16859837.0,0.92,6.8,6.81,8668.2,8676.1,8672.15,18-02-12-16-14
8627.47,6028350000.0,145457737922,16859837.0,16859837.0,1.7,7.75,7.79,8673.28,8679.17,8676.23,18-02-12-16-15
8627.47,6028350000.0,145457737922,16859837.0,16859837.0,1.7,7.75,7.79,8718.37,8720.97,8719.67,18-02-12-16-16
8627.47,6028350000.0,145457737922,16859837.0,16859837.0,1.7,7.75,7.79,8692.14,8695.71,8693.93,18-02-12-16-17
8627.47,6028350000.0,145457737922,16859837.0,16859837.0,1.7,7.75,7.79,8746.32,8750.71,8748.52,18-02-12-16-18
8627.47,6028350000.0,145457737922,16859837.0,16859837.0,1.7,7.75,7.79,8740.77,8743.49,8742.13,18-02-12-16-19
8701.32,6123570000.0,146702950002,16859850.0,16859850.0,2.57,8.67,8.8,8709.46,8716.82,8713.14,18-02-12-16-20
8701.32,6123570000.0,146702950002,16859850.0,16859850.0,2.57,8.67,8.8,8732.69,8738.51,8735.6,18-02-12-16-21
8701.32,6123570000.0,146702950002,16859850.0,16859850.0,2.57,8.67,8.8,8695.0,8698.31,8696.65,18-02-12-16-22
8701.32,6123570000.0,146702950002,16859850.0,16859850.0,2.57,8.67,8.8,8732.46,8736.02,8734.24,18-02-12-16-23
8701.32,6123570000.0,146702950002,16859850.0,16859850.0,2.57,8.67,8.8,8709.46,8716.82,8713.14,18-02-12-16-24
8701.32,6123570000.0,146702950002,16859850.0,16859850.0,2.57,8.67,8.8,8734.88,8737.73,8736.31,18-02-12-16-25
8751.42,6156490000.0,147547628487,16859850.0,16859850.0,2.78,9.32,9.44,8734.88,8737.73,8736.31,18-02-12-16-26
8751.42,6156490000.0,147547628487,16859850.0,16859850.0,2.78,9.32,9.44,8740.61,8742.88,8741.74,18-02-12-16-27
8751.42,6156490000.0,147547628487,16859850.0,16859850.0,2.78,9.32,9.44,8734.88,8737.73,8736.31,18-02-12-16-28
8751.42,6156490000.0,147547628487,16859850.0,16859850.0,2.78,9.32,9.44,8723.32,8726.18,8724.75,18-02-12-16-29
8751.42,6156490000.0,147547628487,16859850.0,16859850.0,2.78,9.32,9.44,8756.74,8759.4,8758.07,18-02-12-16-30
8754.68,6163280000.0,147602591598,16859850.0,16859850.0,2.82,9.36,9.53,8754.79,8760.08,8757.44,18-02-12-16-31
8754.68,6163280000.0,147602591598,16859850.0,16859850.0,2.82,9.36,9.53,8710.02,8712.18,8711.1,18-02-12-16-32
8754.68,6163280000.0,147602591598,16859850.0,16859850.0,2.82,9.36,9.53,8756.77,8759.72,8758.24,18-02-12-16-33
8754.68,6163280000.0,147602591598,16859850.0,16859850.0,2.82,9.36,9.53,8734.26,8736.4,8735.33,18-02-12-16-34
8762.72,6174010000.0,147738144792,16859850.0,16859850.0,2.58,9.39,9.69,8734.26,8736.4,8735.33,18-02-12-16-35
8762.72,6174010000.0,147738144792,16859850.0,16859850.0,2.58,9.39,9.69,8743.66,8746.06,8744.86,18-02-12-16-36
8762.72,6174010000.0,147738144792,16859850.0,16859850.0,2.58,9.39,9.69,8746.42,8752.02,8749.22,18-02-12-16-37
8762.72,6174010000.0,147738144792,16859850.0,16859850.0,2.58,9.39,9.69,8731.49,8734.31,8732.9,18-02-12-16-38
8762.72,6174010000.0,147738144792,16859850.0,16859850.0,2.58,9.39,9.69,8733.03,8735.54,8734.29,18-02-12-16-39
8762.72,6174010000.0,147738144792,16859850.0,16859850.0,2.58,9.39,9.69,8728.34,8731.73,8730.04,18-02-12-16-40
8759.96,6164090000.0,147691716726,16859862.0,16859862.0,2.55,9.37,9.75,8735.83,8737.82,8736.83,18-02-12-16-41
8759.96,6164090000.0,147691716726,16859862.0,16859862.0,2.55,9.37,9.75,8742.53,8744.28,8743.41,18-02-12-16-42
8759.96,6164090000.0,147691716726,16859862.0,16859862.0,2.55,9.37,9.75,8725.89,8730.58,8728.24,18-02-12-16-43
8759.96,6164090000.0,147691716726,16859862.0,16859862.0,2.55,9.37,9.75,8744.2,8746.41,8745.31,18-02-12-16-44
8759.96,6164090000.0,147691716726,16859862.0,16859862.0,2.55,9.37,9.75,8778.3,8783.66,8780.98,18-02-12-16-45
8788.82,6168670000.0,148178292343,16859862.0,16859862.0,2.88,9.7,10.12,8806.87,8808.67,8807.77,18-02-12-16-46
8788.82,6168670000.0,148178292343,16859862.0,16859862.0,2.88,9.7,10.12,8808.39,8813.05,8810.72,18-02-12-16-47
8788.82,6168670000.0,148178292343,16859862.0,16859862.0,2.88,9.7,10.12,8808.39,8813.05,8810.72,18-02-12-16-48
8788.82,6168670000.0,148178292343,16859862.0,16859862.0,2.88,9.7,10.12,8773.75,8775.18,8774.47,18-02-12-16-49
8788.82,6168670000.0,148178292343,16859862.0,16859862.0,2.88,9.7,10.12,8768.33,8771.1,8769.71,18-02-12-16-50
8792.41,6215320000.0,148238819247,16859862.0,16859862.0,2.92,9.68,10.21,8773.04,8774.75,8773.89,18-02-12-16-51
8792.41,6215320000.0,148238819247,16859862.0,16859862.0,2.92,9.68,10.21,8771.47,8773.32,8772.4,18-02-12-16-52
8792.41,6215320000.0,148238819247,16859862.0,16859862.0,2.92,9.68,10.21,8788.99,8792.32,8790.66,18-02-12-16-53
8792.41,6215320000.0,148238819247,16859862.0,16859862.0,2.92,9.68,10.21,8793.03,8796.51,8794.77,18-02-12-16-54
8792.41,6215320000.0,148238819247,16859862.0,16859862.0,2.92,9.68,10.21,8762.35,8763.6,8762.98,18-02-12-16-55
8817.47,6209050000.0,148661327389,16859862.0,16859862.0,3.25,10.03,10.63,8762.35,8763.6,8762.98,18-02-12-16-56
